Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_Hour,Order_DayOfWeek,Order_Month,Order_to_Pickup_Minutes
28,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,100,Toys,16.11387241182587,21,0,2,15.0
30,4.7,Fog,Low ,scooter ,Metropolitian ,145,Home,20.253686339517458,22,2,3,10.0
22,4.7,Stormy,Jam ,scooter ,Urban ,75,Electronics,17.076258901183188,20,0,4,10.0
36,4.7,Fog,Medium ,motorcycle ,Metropolitian ,150,Home,7.79036212453358,18,2,3,15.0
23,4.8,Windy,Jam ,motorcycle ,Metropolitian ,28,Grocery,19.76218981785925,20,5,3,5.0
22,4.8,Stormy,Low ,motorcycle ,Other,19,Grocery,3.0250598092773755,10,4,4,5.0
29,4.5,Sandstorms,Low ,motorcycle ,Metropolitian ,75,Jewelry,19.8395614419349,22,4,2,10.0
34,4.9,Sandstorms,Jam ,motorcycle ,Urban ,250,Snacks,17.07559440107296,21,2,3,15.0
38,4.1,Stormy,High ,motorcycle ,Metropolitian ,205,Kitchen,1.5527001159059903,11,5,3,5.0
35,5.0,Fog,Medium ,motorcycle ,Metropolitian ,185,Pet Supplies,11.007734763744617,17,6,3,10.0
38,4.7,Cloudy,Jam ,scooter ,Metropolitian ,140,Home,9.435201537430714,21,5,3,15.0
32,4.3,Cloudy,Medium ,scooter ,Metropolitian ,175,Cosmetics,10.280572823486576,18,2,2,15.0
20,4.5,Windy,Jam ,motorcycle ,Metropolitian ,135,Home,10.867300462045835,20,2,3,10.0
25,4.9,Fog,Jam ,motorcycle ,Metropolitian ,215,Skincare,12.417687564200063,21,2,3,5.0
29,4.5,Fog,Low ,scooter ,Other,60,Books,8.93786088183146,22,1,4,10.0
39,4.1,Cloudy,Jam ,motorcycle ,Metropolitian ,195,Clothing,20.44292976252901,21,0,2,5.0
31,4.4,Stormy,Jam ,motorcycle ,Urban ,235,Books,16.660108123693192,21,6,3,5.0
37,4.5,Fog,Low ,motorcycle ,Urban ,130,Apparel,7.601385733164932,23,4,3,5.0
36,4.9,Cloudy,Medium ,van,Metropolitian ,155,Apparel,13.183763612802814,17,4,2,15.0
38,4.9,Cloudy,High ,scooter ,Metropolitian ,125,Toys,6.232373004507649,13,2,3,10.0
37,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,195,Cosmetics,11.90486548713048,22,4,2,10.0
21,4.9,Fog,Low ,scooter ,Other,105,Snacks,13.682164847733755,23,6,3,10.0
35,4.9,Fog,Medium ,van,Metropolitian ,90,Toys,4.469362226704516,18,5,3,5.0
22,4.8,Sandstorms,Jam ,scooter ,Urban ,110,Electronics,13.40635545530559,20,1,3,15.0
28,4.8,Fog,Low ,motorcycle ,Metropolitian ,115,Home,3.073644027723396,8,1,3,15.0
39,4.0,Stormy,Medium ,motorcycle ,Metropolitian ,240,Jewelry,20.20658151050797,17,4,3,10.0
29,4.5,Windy,Low ,scooter ,Urban ,65,Home,12.419724873245404,22,3,3,15.0
39,4.6,Sandstorms,High ,motorcycle ,Metropolitian ,160,Pet Supplies,3.104803710518419,11,2,3,10.0
25,4.9,Sandstorms,Jam ,van,Urban ,80,Kitchen,20.20631641648197,21,6,3,5.0
34,5.0,Cloudy,Medium ,van,Urban ,95,Home,4.6741517745550425,17,5,3,5.0
22,4.8,Sunny,Low ,motorcycle ,Metropolitian ,90,Electronics,3.1053699758611546,9,5,3,5.0
27,5.0,Windy,Jam ,motorcycle ,Metropolitian ,135,Sports,10.444390862228435,20,2,2,10.0
28,4.5,Sunny,Medium ,motorcycle ,Urban ,125,Clothing,10.710903359654202,17,5,3,10.0
32,5.0,Stormy,Medium ,scooter ,Metropolitian ,155,Skincare,4.674393132741051,18,1,3,15.0
27,4.6,Sunny,Medium ,motorcycle ,Metropolitian ,100,Shoes,10.756697879102619,17,2,3,5.0
35,3.9,Windy,Jam ,motorcycle ,Metropolitian ,190,Toys,12.23656153955492,19,1,3,15.0
22,4.6,Windy,Low ,motorcycle ,Metropolitian ,95,Snacks,4.663658229921789,23,5,3,5.0
35,4.7,Sunny,Jam ,van,Metropolitian ,85,Sports,4.717601092054723,21,3,2,10.0
30,4.6,Cloudy,Low ,motorcycle ,Urban ,120,Cosmetics,1.5148048951935007,10,6,3,15.0
39,4.8,Fog,High ,scooter ,Urban ,130,Shoes,3.1089883297657854,11,6,3,5.0
33,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Skincare,9.219905581616992,18,6,4,10.0
20,4.7,Sandstorms,Medium ,scooter ,Urban ,80,Pet Supplies,12.256687342592269,17,2,3,5.0
20,4.7,Fog,Medium ,motorcycle ,Urban ,85,Pet Supplies,4.717601092054723,18,1,3,10.0
34,4.2,Windy,Low ,motorcycle ,Urban ,120,Electronics,9.326940869812143,23,6,3,5.0
22,4.7,Windy,Medium ,motorcycle ,Metropolitian ,120,Clothing,10.88143182310278,17,1,3,15.0
37,4.3,Stormy,High ,scooter ,Metropolitian ,170,Clothing,2.9802493849187557,11,1,3,10.0
20,4.8,Cloudy,Low ,motorcycle ,Urban ,80,Snacks,1.5302594894332384,9,2,3,15.0
33,4.9,Windy,Low ,motorcycle ,Metropolitian ,130,Electronics,7.601614738321588,22,1,4,10.0
21,5.0,Fog,Medium ,motorcycle ,Metropolitian ,125,Home,19.660943947619934,17,5,4,5.0
33,4.6,Fog,Medium ,motorcycle ,Metropolitian ,245,Clothing,10.602417764362079,17,3,3,15.0
24,4.6,Windy,Medium ,van,Urban ,24,Grocery,12.41960204102968,18,2,3,10.0
36,4.7,Sandstorms,High ,scooter ,Metropolitian ,160,Skincare,3.145067434621583,11,6,3,10.0
30,4.6,Sunny,Medium ,motorcycle ,Metropolitian ,26,Grocery,4.588898780683796,19,0,3,10.0
32,4.9,Sandstorms,Low ,scooter ,Metropolitian ,120,Jewelry,13.829931792649827,23,4,3,-1425.0
28,4.6,Stormy,Jam ,van,Metropolitian ,80,Toys,19.975808791439345,19,3,3,5.0
21,4.7,Windy,Jam ,scooter ,Metropolitian ,135,Home,19.37374583495492,20,0,4,10.0
39,4.9,Fog,High ,motorcycle ,Metropolitian ,125,Snacks,3.052706857073023,11,3,2,5.0
32,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,130,Shoes,3.104803710518419,9,5,3,10.0
20,4.5,Sandstorms,Jam ,scooter ,Urban ,125,Home,9.178605957040862,19,0,3,5.0
36,5.0,Fog,Low ,scooter ,Urban ,15,Grocery,1.4901538808207615,8,1,3,5.0
28,4.8,Sunny,Low ,scooter ,Urban ,90,Jewelry,3.1053645449072986,11,3,3,5.0
32,4.5,Fog,Jam ,motorcycle ,Metropolitian ,150,Electronics,7.661250453808297,20,2,3,5.0
39,4.4,Cloudy,Jam ,scooter ,Metropolitian ,230,Toys,17.076258901183188,19,5,4,15.0
30,4.7,Windy,Low ,motorcycle ,Metropolitian ,24,Grocery,16.72143013885536,22,1,3,5.0
32,4.4,Sandstorms,Medium ,motorcycle ,Metropolitian ,37,Grocery,6.12841937845769,16,5,3,5.0
23,4.6,Windy,Jam ,motorcycle ,Metropolitian ,135,Home,13.610877575672198,21,1,3,5.0
21,4.8,Windy,Medium ,scooter ,Other,135,Clothing,6.1186308844114,15,5,3,10.0
31,4.2,Windy,Medium ,van,Metropolitian ,160,Outdoors,9.07434222926449,17,5,3,10.0
37,4.6,Stormy,High ,van,Urban ,140,Books,3.0589506421330555,11,6,3,15.0
20,4.5,Sandstorms,Jam ,motorcycle ,Metropolitian ,145,Kitchen,7.601870282547478,20,3,3,5.0
28,4.5,Sandstorms,Low ,motorcycle ,Metropolitian ,135,Electronics,1.4899271643865588,10,3,3,10.0
22,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,55,Clothing,1.5545816630911855,8,3,3,5.0
20,4.7,Cloudy,Medium ,motorcycle ,Urban ,13,Grocery,9.219708856174128,17,1,3,5.0
34,4.8,Windy,Low ,scooter ,Metropolitian ,135,Jewelry,19.618968653878262,22,5,3,5.0
38,4.8,Windy,High ,scooter ,Metropolitian ,125,Shoes,6.209259882041872,12,6,3,5.0
32,4.5,Cloudy,High ,motorcycle ,Metropolitian ,135,Shoes,6.036244196933988,12,1,4,5.0
34,4.9,Sunny,Low ,scooter ,Metropolitian ,26,Grocery,16.853347148215086,22,2,3,10.0
33,3.9,Windy,Medium ,van,Metropolitian ,160,Apparel,13.612594236925657,17,1,3,5.0
34,4.5,Windy,Low ,motorcycle ,Metropolitian ,125,Apparel,3.025144329113595,10,0,3,10.0
32,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,160,Kitchen,4.717601092054723,21,3,3,15.0
34,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,145,Cosmetics,7.7725232004434295,19,4,3,15.0
26,4.6,Cloudy,Jam ,scooter ,Metropolitian ,160,Apparel,10.641436955070953,19,3,3,5.0
31,4.0,Cloudy,Low ,motorcycle ,Metropolitian ,175,Shoes,12.42069253996503,23,5,3,10.0
39,4.8,Sunny,High ,motorcycle ,Metropolitian ,135,Clothing,6.081185877714606,14,5,3,15.0
27,4.8,Sunny,Low ,motorcycle ,Metropolitian ,75,Toys,1.572533729286321,8,1,2,10.0
32,5.0,Cloudy,Jam ,scooter ,Urban ,135,Shoes,7.683355299930933,21,2,3,15.0
32,4.5,Stormy,Medium ,motorcycle ,Metropolitian ,150,Jewelry,7.568033295671673,17,6,2,5.0
39,4.1,Sunny,Medium ,motorcycle ,Metropolitian ,160,Pet Supplies,10.564540523828974,18,6,3,10.0
36,4.8,Stormy,Low ,van,Metropolitian ,125,Clothing,1.5323350156090414,10,0,3,5.0
37,4.1,Windy,Medium ,motorcycle ,Metropolitian ,190,Electronics,4.65713301884333,17,1,3,15.0
37,4.8,Fog,Jam ,scooter ,Metropolitian ,130,Apparel,9.054052950169497,21,5,3,5.0
28,4.7,Stormy,High ,scooter ,Metropolitian ,140,Shoes,3.0182264849996012,11,1,3,15.0
32,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,145,Skincare,17.074904296042025,23,6,3,10.0
22,4.7,Windy,Low ,motorcycle ,Urban ,85,Home,8.937527873529229,23,4,3,5.0
31,4.0,Windy,Medium ,motorcycle ,Metropolitian ,225,Skincare,13.620357163029361,17,0,2,10.0
27,4.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Shoes,12.434585525064866,19,1,3,15.0
29,4.9,Windy,Jam ,scooter ,Metropolitian ,120,Outdoors,17.137487720369517,19,6,3,10.0
38,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,220,Shoes,9.348325936764454,21,0,3,15.0
35,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,180,Skincare,7.601874226722028,20,4,4,15.0
31,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,140,Electronics,4.657654937060173,20,6,4,5.0
30,4.3,Windy,Medium ,scooter ,Metropolitian ,185,Apparel,13.970007989574006,18,6,3,5.0
24,4.9,Fog,Medium ,motorcycle ,Urban ,10,Grocery,9.435201537430714,18,6,4,5.0
33,4.8,Stormy,Low ,motorcycle ,Urban ,115,Sports,13.830053479838845,23,3,3,15.0
29,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,22,Grocery,10.278596687703995,23,4,2,15.0
38,4.6,Stormy,High ,scooter ,Metropolitian ,130,Toys,6.117761953594232,12,3,3,10.0
26,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,170,Cosmetics,9.056095962462345,20,6,3,5.0
39,4.8,Sandstorms,Medium ,scooter ,Metropolitian ,130,Cosmetics,6.29013467763468,15,3,3,15.0
24,4.5,Fog,Low ,motorcycle ,Metropolitian ,21,Grocery,17.29786575291325,23,2,3,5.0
34,4.2,Stormy,Low ,motorcycle ,Metropolitian ,140,Electronics,9.193093962702912,22,0,3,10.0
26,4.7,Windy,Low ,motorcycle ,Metropolitian ,14,Grocery,8.942954308598226,22,2,3,10.0
35,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,85,Shoes,6.050551152462876,15,3,3,5.0
36,4.2,Sandstorms,Medium ,motorcycle ,Metropolitian ,185,Electronics,4.657579589646204,18,4,4,5.0
33,4.3,Cloudy,Medium ,motorcycle ,Metropolitian ,170,Kitchen,16.826241648658115,17,5,4,10.0
26,4.6,Windy,Medium ,motorcycle ,Metropolitian ,125,Pet Supplies,16.787888950840177,18,0,2,15.0
32,5.0,Windy,Jam ,scooter ,Urban ,150,Shoes,17.074256778794595,19,4,3,15.0
37,4.9,Fog,Jam ,motorcycle ,Metropolitian ,240,Skincare,13.403654333869842,19,6,3,15.0
26,4.9,Stormy,Low ,scooter ,Metropolitian ,90,Jewelry,20.285402098849676,23,5,2,-1435.0
31,4.8,Stormy,Low ,scooter ,Metropolitian ,140,Pet Supplies,20.253518127453113,23,6,3,5.0
37,4.6,Stormy,Medium ,motorcycle ,Urban ,130,Jewelry,13.9707596607468,17,3,3,5.0
26,4.7,Sunny,Jam ,scooter ,Urban ,80,Skincare,16.827472773146095,21,6,3,15.0
37,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Toys,4.537571350180709,20,0,3,5.0
22,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,110,Sports,20.44292976252901,20,0,4,10.0
21,4.4,Windy,Low ,motorcycle ,Metropolitian ,15,Grocery,4.560926278066122,22,6,4,15.0
22,4.0,Sandstorms,Low ,motorcycle ,Urban ,28,Grocery,1.5524082366562466,9,6,3,10.0
38,4.5,Windy,Low ,motorcycle ,Urban ,100,Snacks,1.5524171512659315,10,0,3,5.0
28,4.0,Stormy,High ,motorcycle ,Metropolitian ,160,Shoes,6.2086819840397665,13,1,3,15.0
29,4.7,Sandstorms,Jam ,scooter ,Urban ,85,Books,20.44292976252901,20,0,4,5.0
31,4.9,Cloudy,High ,motorcycle ,Metropolitian ,190,Shoes,6.0589191822901425,12,0,3,15.0
24,4.8,Cloudy,Low ,scooter ,Metropolitian ,70,Skincare,3.0405702571576674,8,1,3,10.0
33,4.8,Windy,Medium ,motorcycle ,Metropolitian ,130,Apparel,6.29013467763468,15,6,3,15.0
26,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,150,Cosmetics,13.788957415778517,19,5,4,5.0
20,4.7,Cloudy,Jam ,scooter ,Metropolitian ,145,Books,7.790401204068506,19,1,3,15.0
29,4.8,Windy,Low ,scooter ,Urban ,12,Grocery,19.762382255532906,22,2,4,5.0
32,4.0,Windy,Medium ,motorcycle ,Urban ,245,Sports,10.867366120252031,18,2,3,5.0
20,4.9,Fog,Medium ,motorcycle ,Metropolitian ,210,Electronics,16.659917302375398,17,4,3,10.0
26,5.0,Sandstorms,Medium ,van,Urban ,120,Skincare,10.867138302160432,19,6,3,15.0
38,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,230,Shoes,16.72115728076054,20,4,3,10.0
34,4.6,Sandstorms,High ,van,Urban ,27,Grocery,6.176576611953425,13,3,2,5.0
27,4.5,Stormy,Low ,motorcycle ,Metropolitian ,65,Apparel,2.9795000083819434,8,6,4,5.0
29,5.0,Windy,Jam ,motorcycle ,Metropolitian ,125,Clothing,10.593374354489852,20,5,2,15.0
24,4.9,Windy,Jam ,motorcycle ,Urban ,120,Snacks,19.76106632827125,19,0,4,15.0
21,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,60,Apparel,1.5125847685793798,8,5,3,15.0
33,4.4,Windy,Low ,motorcycle ,Metropolitian ,120,Clothing,1.465185811091463,9,6,2,15.0
35,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,29,Grocery,9.055898607912091,21,1,3,10.0
35,4.7,Stormy,Low ,scooter ,Metropolitian ,90,Home,12.46418980459368,23,3,3,5.0
29,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,23,Grocery,10.707345040408097,23,2,4,10.0
21,4.9,Windy,Low ,motorcycle ,Metropolitian ,95,Skincare,12.256076445468295,23,2,3,5.0
29,4.6,Windy,Jam ,motorcycle ,Urban ,145,Home,17.078934089494954,21,0,4,5.0
22,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,120,Cosmetics,13.973206773137713,20,6,3,15.0
24,4.4,Cloudy,Jam ,scooter ,Metropolitian ,200,Toys,11.90494293616778,20,4,2,15.0
23,4.9,Stormy,High ,scooter ,Metropolitian ,110,Pet Supplies,1.5544659606035225,11,4,3,15.0
27,4.6,Windy,High ,scooter ,Urban ,60,Toys,1.5522933461661421,11,6,3,5.0
33,4.1,Sandstorms,Medium ,motorcycle ,Metropolitian ,215,Jewelry,12.464528059716372,18,3,3,5.0
35,4.6,Windy,Medium ,scooter ,Metropolitian ,130,Outdoors,16.90249592854745,18,2,3,15.0
21,4.7,Windy,Medium ,scooter ,Metropolitian ,135,Apparel,4.674318760489487,17,3,3,15.0
39,4.4,Fog,Low ,motorcycle ,Metropolitian ,175,Electronics,13.96960642768458,22,2,3,10.0
34,4.8,Windy,Low ,scooter ,Metropolitian ,135,Sports,7.761160094160204,22,5,3,5.0
29,4.9,Cloudy,High ,motorcycle ,Urban ,135,Cosmetics,6.081389116676368,12,1,3,15.0
20,4.7,Fog,Low ,scooter ,Metropolitian ,85,Snacks,3.0597099613184353,8,5,3,5.0
20,4.8,Sandstorms,Low ,motorcycle ,Urban ,85,Cosmetics,11.007734763744617,22,5,2,15.0
30,4.7,Sunny,Low ,motorcycle ,Metropolitian ,75,Cosmetics,9.054052950169497,23,3,3,-1425.0
37,4.7,Fog,Jam ,scooter ,Metropolitian ,195,Home,19.087110814122536,21,5,2,10.0
39,4.6,Stormy,Jam ,motorcycle ,Other,125,Clothing,4.537860442229041,20,1,3,10.0
26,5.0,Sunny,Medium ,motorcycle ,Metropolitian ,90,Skincare,16.903843893839564,17,0,4,5.0
32,4.9,Cloudy,Medium ,motorcycle ,Urban ,240,Apparel,12.580267822400963,17,4,2,10.0
21,4.7,Fog,Low ,scooter ,Metropolitian ,140,Sports,13.787860239172547,23,3,3,10.0
35,4.8,Sandstorms,Low ,scooter ,Metropolitian ,145,Electronics,3.105133735234752,10,6,3,5.0
39,4.6,Sandstorms,Medium ,motorcycle ,Urban ,160,Books,4.527261449200724,18,4,3,15.0
39,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,205,Kitchen,20.183799025948787,23,2,3,5.0
27,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,195,Jewelry,10.92420466208724,21,4,2,10.0
33,4.8,Fog,Medium ,scooter ,Metropolitian ,80,Skincare,4.65694538594946,18,0,3,5.0
33,4.8,Fog,Jam ,motorcycle ,Metropolitian ,240,Electronics,19.976712110350487,21,3,3,10.0
37,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,200,Jewelry,10.868263117988388,17,2,4,15.0
20,4.6,Stormy,Low ,motorcycle ,Urban ,55,Kitchen,3.116253656338934,8,3,3,10.0
20,4.6,Sunny,Jam ,motorcycle ,Urban ,95,Kitchen,12.580267822400963,22,5,2,10.0
31,4.2,Cloudy,Jam ,scooter ,Urban ,175,Skincare,10.724879289478304,21,3,3,5.0
27,4.6,Sunny,High ,van,Metropolitian ,80,Apparel,3.1161417126181274,11,0,3,10.0
37,4.9,Fog,Medium ,scooter ,Urban ,75,Snacks,7.573467821949914,17,2,3,15.0
34,4.4,Stormy,Jam ,scooter ,Urban ,155,Clothing,7.762944133594541,21,5,3,15.0
25,4.7,Fog,Low ,motorcycle ,Urban ,55,Toys,9.348114492434787,22,3,3,10.0
37,4.7,Cloudy,Low ,motorcycle ,Urban ,110,Clothing,7.631511903978476,22,3,2,10.0
23,4.7,Stormy,Low ,scooter ,Other,80,Books,10.923744986168584,22,0,2,15.0
27,5.0,Fog,High ,motorcycle ,Metropolitian ,120,Pet Supplies,6.217824017922212,15,5,3,5.0
36,4.7,Cloudy,Low ,van,Urban ,80,Clothing,3.073618468414786,10,4,3,15.0
30,4.3,Windy,Jam ,motorcycle ,Other,210,Clothing,20.853653606522474,19,4,3,10.0
20,4.9,Cloudy,High ,motorcycle ,Metropolitian ,155,Apparel,1.572533729286321,11,4,2,15.0
28,4.7,Fog,Jam ,scooter ,Metropolitian ,155,Kitchen,10.906379593113723,21,0,3,15.0
36,4.0,Windy,Low ,motorcycle ,Metropolitian ,165,Clothing,3.145067434621583,10,2,3,10.0
20,4.7,Stormy,Low ,scooter ,Metropolitian ,80,Kitchen,7.761839422154042,23,3,3,5.0
22,4.7,Windy,Low ,motorcycle ,Metropolitian ,80,Sports,16.85361872985359,23,2,4,10.0
28,4.7,Sandstorms,Medium ,motorcycle ,Metropolitian ,125,Apparel,17.0970739431768,18,4,3,10.0
34,4.8,Cloudy,Low ,van,Metropolitian ,90,Electronics,1.5202925485985417,8,1,4,5.0
25,4.8,Windy,Medium ,scooter ,Metropolitian ,130,Toys,16.660108123693192,18,0,3,15.0
38,5.0,Sandstorms,Jam ,scooter ,Metropolitian ,170,Books,7.631520637738293,21,1,2,15.0
24,4.9,Windy,Jam ,motorcycle ,Metropolitian ,110,Shoes,16.659979129063025,19,6,3,5.0
33,4.6,Windy,Jam ,motorcycle ,Urban ,250,Pet Supplies,13.58308621493501,21,5,3,10.0
21,4.6,Stormy,High ,scooter ,Urban ,80,Toys,3.0270968572420225,11,3,2,5.0
25,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,115,Pet Supplies,9.081116432461174,17,1,2,10.0
23,4.9,Windy,High ,motorcycle ,Metropolitian ,95,Toys,6.0588489445304,14,1,4,5.0
34,4.9,Stormy,Low ,motorcycle ,Metropolitian ,125,Pet Supplies,7.325299567377126,22,3,2,15.0
25,4.7,Fog,Medium ,scooter ,Metropolitian ,185,Shoes,10.757050667280428,18,3,3,5.0
28,4.9,Sandstorms,Low ,van,Metropolitian ,50,Jewelry,13.481328211108043,22,5,2,5.0
24,4.5,Stormy,Low ,scooter ,Metropolitian ,70,Electronics,16.381598593369365,23,1,3,10.0
31,5.0,Cloudy,Jam ,motorcycle ,Other,130,Toys,9.314044193379946,20,0,3,5.0
38,4.6,Sandstorms,Jam ,scooter ,Metropolitian ,150,Outdoors,9.17624749258827,20,0,3,10.0
32,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,85,Snacks,13.216577965789572,17,2,2,15.0
28,5.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,145,Toys,13.735953712154569,18,0,2,15.0
29,4.5,Fog,Medium ,motorcycle ,Metropolitian ,37,Grocery,13.406000552536867,19,3,3,10.0
28,4.8,Sandstorms,Jam ,van,Metropolitian ,115,Clothing,20.177742451194362,19,2,3,10.0
39,4.8,Windy,Jam ,motorcycle ,Metropolitian ,150,Skincare,7.771834302405086,21,5,3,10.0
39,4.8,Windy,Jam ,scooter ,Metropolitian ,145,Outdoors,11.007734763744617,20,5,3,15.0
26,4.8,Windy,Low ,scooter ,Metropolitian ,70,Shoes,3.025332706173566,9,5,3,10.0
33,4.8,Stormy,Low ,van,Metropolitian ,140,Skincare,4.539068203248638,23,3,3,10.0
37,4.9,Sandstorms,Jam ,scooter ,Metropolitian ,135,Jewelry,4.494246018081997,20,4,2,15.0
24,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Clothing,14.022476786450992,23,6,3,5.0
36,5.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,215,Cosmetics,12.209917964427529,19,0,2,5.0
22,4.7,Fog,Medium ,motorcycle ,Metropolitian ,220,Clothing,13.631282080461874,17,4,3,5.0
21,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,110,Kitchen,4.610613705052655,18,2,3,5.0
29,5.0,Windy,Low ,scooter ,Urban ,80,Clothing,7.60136893811491,22,0,3,10.0
33,4.7,Fog,Low ,scooter ,Metropolitian ,90,Sports,3.1051314775458967,8,1,4,5.0
27,4.1,Stormy,Low ,motorcycle ,Metropolitian ,80,Sports,3.0188284633848217,10,4,3,5.0
30,4.2,Cloudy,Jam ,motorcycle ,Metropolitian ,230,Snacks,10.641490945494409,19,2,4,5.0
22,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,130,Apparel,12.580267822400963,18,2,4,10.0
20,4.9,Stormy,Medium ,scooter ,Urban ,85,Skincare,10.906379593113723,17,5,4,5.0
31,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,220,Electronics,10.867434750937747,20,5,3,5.0
36,4.6,Fog,Medium ,scooter ,Metropolitian ,85,Snacks,4.561267998364189,19,0,3,10.0
39,4.9,Windy,Jam ,motorcycle ,Urban ,215,Shoes,11.917680464391145,21,0,3,10.0
32,4.7,Fog,Low ,motorcycle ,Metropolitian ,41,Grocery,16.903235903519843,22,3,3,15.0
23,4.2,Windy,Medium ,motorcycle ,Metropolitian ,170,Outdoors,11.007734763744617,18,2,3,10.0
26,4.7,Windy,Low ,scooter ,Urban ,80,Pet Supplies,3.0249963435107836,8,5,3,5.0
21,4.9,Stormy,High ,motorcycle ,Urban ,65,Apparel,1.5204319193295497,11,6,3,10.0
23,4.6,Stormy,Medium ,scooter ,Metropolitian ,145,Kitchen,4.674341511234465,18,0,3,15.0
22,4.9,Sandstorms,High ,motorcycle ,Metropolitian ,120,Cosmetics,3.0405372416448646,11,3,3,10.0
39,4.5,Cloudy,Medium ,motorcycle ,Metropolitian ,80,Books,4.5611524272563715,18,2,3,10.0
32,4.1,Stormy,Jam ,scooter ,Metropolitian ,34,Grocery,7.760937776419092,20,3,3,5.0
25,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,100,Outdoors,16.388699354723066,19,4,3,15.0
30,5.0,Fog,High ,motorcycle ,Metropolitian ,140,Jewelry,6.081440911759754,14,2,3,15.0
25,4.8,Fog,Medium ,scooter ,Metropolitian ,150,Books,20.182482607604513,17,1,3,15.0
26,4.7,Stormy,Low ,scooter ,Metropolitian ,70,Skincare,14.022136830289478,22,2,4,15.0
30,4.6,Windy,High ,motorcycle ,Urban ,150,Sports,6.232177403679017,14,0,3,5.0
31,4.3,Windy,Low ,motorcycle ,Metropolitian ,125,Apparel,2.97659809337445,9,4,2,15.0
33,4.8,Sunny,Low ,motorcycle ,Metropolitian ,140,Kitchen,12.100079055614344,23,4,3,10.0
20,5.0,Sunny,Low ,scooter ,Metropolitian ,85,Kitchen,9.177484636525243,23,1,3,5.0
36,4.3,Windy,Jam ,scooter ,Urban ,165,Toys,20.20634489518928,19,6,3,15.0
20,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,180,Books,13.789707457540985,17,4,3,15.0
38,4.1,Sandstorms,Jam ,scooter ,Metropolitian ,190,Sports,14.15280068944862,20,2,2,10.0
37,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Clothing,9.087937068015972,21,4,3,10.0
28,5.0,Fog,Jam ,scooter ,Metropolitian ,200,Electronics,16.38489468676721,19,2,4,5.0
31,4.0,Cloudy,Jam ,scooter ,Metropolitian ,210,Clothing,12.29378731203682,21,2,4,15.0
30,4.9,Sunny,Low ,motorcycle ,Urban ,135,Electronics,7.683177078354373,23,5,3,5.0
27,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,125,Home,13.621549892287803,21,4,2,10.0
30,4.9,Sandstorms,Low ,motorcycle ,Metropolitian ,120,Jewelry,7.660957436559021,23,3,3,-1425.0
29,4.5,Cloudy,Jam ,scooter ,Urban ,150,Jewelry,20.183799025948787,20,4,3,5.0
35,4.5,Windy,Low ,motorcycle ,Metropolitian ,110,Clothing,19.34348721744278,22,4,2,5.0
34,4.9,Windy,High ,motorcycle ,Metropolitian ,155,Sports,3.025656084205931,12,4,4,15.0
37,4.8,Stormy,Low ,scooter ,Metropolitian ,80,Kitchen,12.463861442061555,22,2,3,5.0
34,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,125,Apparel,4.469223038792308,20,5,3,5.0
